Q Q0 dL dH-dL a b dmin dmax-dmin Objective
0.572296 0.909941 0.810048 0.418194 3.42466 2.58568 0.770468 0.77449 0.448104
0.807047 0.916148 0.703289 0.670403 3.4607 2.71068 0.853821 0.0168224 3.78728
0.607512 0.786045 0.197151 0.200593 2.18635 1.57103 0.732235 0.153434 2.72744
0.710065 0.489127 0.997779 0.655748 1.87997 3.94425 0.217827 0.182317 0.545246
0.714307 0.826303 -0.0378888 0.974827 2.8412 1.67629 -0.036125 0.383601 0.594883
0.76162 0.972967 0.743772 0.277512 3.32432 2.16896 0.26378 0.62508 0.484742
0.369417 0.387819 0.597517 0.752427 3.54522 3.78769 0.0417097 0.0221698 2.17338
0.217316 0.705494 0.946534 0.343028 2.11267 3.93849 -0.0290874 0.762967 0.608654
0.952169 0.74881 0.896755 0.949502 2.65846 3.20548 0.682865 0.644035 0.674979
0.760685 0.470426 0.63678 0.461897 1.35185 3.37036 0.381865 0.380949 0.48057
0.347383 0.569585 0.164089 0.491425 3.77722 2.14331 -0.119075 0.427127 0.173474
0.568074 0.896231 0.8343 0.252428 1.96383 1.34553 0.366113 0.370955 0.287494
0.423942 0.244329 0.337192 0.884417 3.08059 3.59316 0.830237 0.918512 0.715428
0.966244 0.859289 0.623985 0.204083 0.995173 3.32289 0.304847 0.607272 0.669343
0.480617 0.388556 0.132925 0.0233022 2.13462 3.36332 -0.0254992 0.703124 0.320902
0.537713 0.827867 0.439879 0.524557 1.69048 1.74672 0.277906 0.817599 0.322217
0.779126 0.418253 0.870823 0.712115 3.16855 0.86207 -0.00254987 0.282769 0.372324
0.54895 0.481766 0.993295 0.754415 3.50545 1.78887 0.483985 0.694428 0.340473
0.652285 0.532141 0.63612 0.109116 0.801358 0.91283 0.508226 0.249965 0.391946
0.518965 0.370855 0.623277 0.108235 1.41166 1.96073 0.160082 0.950654 0.285639
0.406939 0.946789 0.707675 0.477657 3.3251 0.889562 0.433798 0.656567 0.184284
0.378 0.512071 -0.0930806 0.222772 2.72025 3.573 0.58003 0.0307075 3.52818
0.346625 0.677972 0.933606 0.770488 3.92375 1.49016 -0.0842184 0.300808 0.954591
0.278647 0.673058 0.205876 0.967324 3.48688 3.86072 0.970129 0.122248 13.5015
0.697486 0.961119 0.569144 0.97685 2.52093 3.2138 0.247878 0.16124 0.352461
0.493023 0.442391 0.140753 0.17449 3.61607 1.91265 0.917362 0.433523 1.83497
0.255826 0.711549 0.914188 0.685311 2.63127 1.3791 0.916151 0.919956 0.144124
0.490447 0.814927 -0.0466145 0.190539 1.23758 3.18503 0.466828 0.406386 0.907132
0.943945 0.307582 0.139686 0.409647 2.05307 3.68607 0.184933 0.498983 0.688716
0.586505 0.585929 0.224631 0.746298 2.34656 1.72399 0.589797 0.970612 0.654818
0.284459 0.569262 -0.0927338 0.239306 2.18515 2.75402 0.184824 0.255512 0.877463
0.473158 0.633892 0.272719 0.316881 1.78237 3.16695 0.0652762 0.337456 0.252056
0.566401 0.767502 0.495595 0.692103 0.910065 2.0067 0.832789 0.337542 0.755873
0.354891 0.50286 -0.11987 0.722841 2.2312 2.16109 0.140281 0.995933 0.406072
0.969181 0.21261 0.987671 0.711082 3.92539 2.03052 0.489993 0.504286 0.675632
0.712952 0.935309 0.899347 0.0825566 2.15485 2.98643 0.303956 0.27907 0.355557
0.729974 0.827391 -0.151327 0.902897 3.47554 2.73146 0.3336 0.306288 1.01429
0.827599 0.748784 -0.0496367 0.769154 1.06086 3.55828 0.691807 0.632099 0.774857
0.794779 0.6039 0.533796 0.150114 3.78204 2.44988 0.855382 0.118776 1.23083
0.747808 0.869951 0.496679 0.313237 2.68466 3.26768 0.52955 0.300697 0.604005
0.574039 0.368969 -0.108872 0.0123348 1.41751 1.33212 0.160024 0.587573 0.683572
0.841773 0.920575 0.619105 0.394514 3.62093 3.97174 0.978269 0.219384 0.867616
0.549875 0.654277 0.38004 0.188465 2.04395 2.47693 0.193947 0.266192 0.288654
0.665522 0.507904 0.123588 0.520115 3.75637 2.28968 0.181172 0.932749 0.622913
0.877833 0.303787 0.344699 0.780852 2.15712 1.20355 0.289563 0.808333 0.680219
0.66595 0.901888 0.299286 0.869981 1.28392 3.90171 0.149155 0.882702 0.455324
0.234031 0.227567 0.690435 0.122269 0.931669 2.57749 0.55019 0.302905 0.164606
0.319946 0.884985 -0.132176 0.750873 3.61228 1.16714 0.0539348 0.795344 0.361457
0.406809 0.954607 0.637425 0.715853 3.51965 1.31003 0.868741 0.942271 0.42488
0.64955 0.436461 -0.000650451 0.57645 1.28287 1.70518 0.830125 0.360962 1.4708
0.313239 0.917852 0.385187 0.892356 2.05506 1.46506 0.430748 0.603053 0.0937288
0.894985 0.513279 -0.185258 0.864917 1.55832 3.64811 0.0968322 0.725403 0.689483
0.632632 0.234211 0.99584 0.273543 3.95582 2.76189 0.576097 0.903203 0.480906
0.294124 0.284719 0.953941 0.625052 3.10852 3.72623 0.114532 0.624948 0.413938
0.643307 0.702415 0.936869 0.865027 3.58147 2.26224 0.723086 0.973108 0.508661
0.507126 0.855494 0.789313 0.492435 3.40988 2.92405 0.213778 0.64317 0.276982
0.735909 0.775008 -0.0249854 0.264216 3.00891 3.21511 0.838384 0.185338 2.33576
0.728575 0.474702 0.622143 0.909006 1.32974 2.69295 0.262116 0.561113 0.455548
0.361668 0.912533 0.994813 0.144816 1.87061 3.14804 0.506538 0.163313 0.975617
0.909804 0.457514 0.431771 0.685204 3.84078 2.11393 0.148884 0.895745 0.669136
0.760592 0.224065 0.132287 0.869702 1.89166 0.870432 0.108405 0.951653 0.667129
0.832561 0.502854 0.155625 0.767345 1.55276 0.946 0.133936 0.228822 0.648462
0.545889 0.233712 -0.0621285 0.214645 3.84157 1.72672 0.948026 0.41868 2.41301
0.291856 0.95564 0.739621 0.688693 1.0707 1.31552 0.215519 0.471756 0.584344
0.243854 0.598787 0.524552 0.933388 2.74835 2.32848 0.146784 0.725654 0.175278
0.668156 0.381728 0.450787 0.30249 1.635 1.77931 0.803209 0.349771 0.879471
0.690535 0.593167 0.093465 0.518236 0.86323 0.98795 0.742571 0.662143 0.806811
0.457325 0.514219 0.60811 0.30194 1.69161 1.51427 0.11749 0.9901 0.220194
0.412189 0.245415 0.611613 0.37044 1.20018 3.4015 0.449118 0.379396 0.195659
0.986795 0.915243 0.182039 0.237922 3.05749 1.08206 0.550588 0.638885 0.718716
0.650594 0.236782 0.545896 0.77568 1.83026 2.50423 0.380501 0.232668 0.396017
0.522189 0.503489 0.105097 0.558738 3.55233 3.07418 0.414813 0.862272 0.63432
0.626211 0.28714 0.0344169 0.965409 1.51805 2.626 0.419983 0.568632 0.741023
0.704863 0.690901 0.657815 0.463972 2.35101 2.65144 0.780085 0.415811 0.634699
0.258916 0.313338 0.407954 0.646321 2.52413 1.81895 0.624222 0.696429 0.5223
0.625257 0.598007 0.939227 0.394574 2.60079 2.53791 0.825332 0.461376 0.464183
0.290571 0.800411 0.567665 0.782127 2.78518 1.56991 0.633036 0.258991 0.254816
0.68432 0.486772 0.447524 0.205605 3.91911 2.1874 0.0363079 0.198498 0.349958
0.662773 0.440568 0.501272 0.0640573 1.97622 3.16416 0.266012 0.588735 0.450529
0.246488 0.301011 0.0419112 0.664771 3.07054 1.48717 0.69056 0.603722 1.37323
0.487452 0.538101 -0.13128 0.279519 3.45183 3.89138 0.447491 0.570052 0.97374
0.528529 0.906427 -0.179452 0.699532 2.17035 1.98347 0.9987 0.157225 40.2189
0.669405 0.886975 0.0961967 0.168864 2.69511 1.03441 0.367898 0.461985 0.758566
0.335339 0.658318 0.541828 0.46007 2.63214 2.06625 0.431009 0.408539 0.118241
0.772928 0.783183 0.199295 0.20551 3.44714 1.2462 0.250691 0.149074 0.720657
0.831873 0.448883 0.969545 0.250974 1.5985 3.16423 0.249406 0.175805 0.376414
0.205934 0.462927 0.184915 0.111732 3.7755 3.97229 0.582964 0.962245 0.395959
0.68428 0.913663 0.217949 0.958534 2.93676 0.854905 0.229985 0.528589 0.612271
0.926551 0.675248 0.541048 0.582643 2.02873 2.85115 0.952392 0.485761 0.729436
0.425692 0.692356 0.124885 0.547673 3.82941 1.40441 0.713515 0.772801 0.944714
0.926519 0.822996 0.282091 0.337356 2.1307 1.83202 0.863518 0.09993 1.11096
0.602523 0.591957 -0.100329 0.507623 2.27299 1.74566 0.908153 0.686105 1.16698
0.919265 0.753933 0.24299 0.122139 3.04927 1.27032 0.0496064 0.0154987 0.441948
0.316635 0.323273 0.800659 0.0193198 3.15722 3.28103 0.74468 0.2835 0.197693
0.590291 0.985786 0.0264848 0.224831 0.985488 1.77346 0.958001 0.551241 1.0606
0.380146 0.494164 0.360185 0.519801 2.27574 2.3872 0.472758 0.429889 0.427277
0.264278 0.738354 0.99977 0.6631 3.02665 2.80637 0.7419 0.0292133 1.67666
0.692258 0.394869 0.870874 0.376175 0.936745 3.68785 -0.0990617 0.57029 0.35127
0.559403 0.774743 0.813559 0.834449 3.1047 1.52163 0.697306 0.521426 0.42969
0.343805 0.905603 0.963683 0.108224 0.809628 3.97447 0.266523 0.593835 0.616581
0.731366 0.476079 0.9053 0.0830124 1.55991 1.27221 0.2444 0.682318 0.435649
0.67432 0.39654 0.802836 0.0754544 3.29356 1.05828 0.191858 0.665796 0.449635
0.319348 0.621964 0.201586 0.321152 1.29965 0.892464 0.256032 0.633953 0.225994
0.304126 0.353498 0.28796 0.66316 2.23108 0.8967 0.185588 0.766742 0.356425
0.810509 0.904374 0.459393 0.846969 1.01214 2.36787 0.547043 0.958238 0.607685
0.565448 0.639229 0.402789 0.970546 1.57705 0.950612 0.334831 0.864861 0.458169
0.311719 0.828064 0.641766 0.935088 1.36124 2.35988 0.431085 0.316421 0.368969
0.78015 0.345926 0.678552 0.974296 3.34172 3.15022 0.870548 0.195944 0.832103
0.566912 0.621535 -0.125896 0.497496 2.92853 3.58475 0.0886296 0.999584 0.544099
0.757654 0.41817 0.72517 0.974831 3.08111 1.03047 -0.188549 0.130542 0.658181
0.437297 0.638416 0.846619 0.908824 0.921169 3.35416 0.485826 0.362504 0.382962
0.666423 0.775813 -0.119616 0.658845 3.19779 2.143 0.307043 0.0307048 9.94744
0.415136 0.839291 0.79116 0.0398597 3.26362 3.18125 -0.188122 0.0203151 2.37651
0.250879 0.74165 -0.122136 0.932856 1.25127 1.21071 0.57437 0.679978 0.569032
0.30266 0.803854 0.0844675 0.905261 3.63241 2.33367 0.778393 0.359071 2.09684
0.466835 0.685437 0.348477 0.195144 3.32834 3.50298 0.471603 0.57193 0.463124
0.985172 0.649607 0.285188 0.550538 2.44929 1.43099 -0.119717 0.833613 0.696566
0.23995 0.318587 0.920003 0.648082 0.822949 3.19699 -0.0519136 0.818599 0.499976
0.859248 0.720685 0.728995 0.715517 1.32446 2.44752 -0.199723 0.561376 0.487703
0.985425 0.586583 0.959144 0.885985 2.95439 3.54869 -0.0799782 0.27096 0.630796
0.975176 0.960111 0.0678077 0.625242 1.20921 2.37989 0.380631 0.80666 0.703942
0.746302 0.727164 0.164369 0.888566 3.03793 1.31979 0.903622 0.267039 1.44434
0.937319 0.758384 0.550611 0.931604 1.165 2.66926 0.847204 0.245415 0.740524
0.805815 0.756605 0.889311 0.2946 2.43953 0.833744 0.0787951 0.100111 0.615463
0.613122 0.51173 0.722639 0.566014 2.81242 3.43169 0.214663 0.986938 0.396053
0.453278 0.589084 0.0988329 0.93907 3.40594 3.44085 0.923596 0.975935 0.856756
0.778732 0.32759 0.4688 0.381067 2.32467 2.95313 0.467796 0.405384 0.624648
0.48328 0.800327 0.305226 0.221747 1.14531 2.59239 0.354404 0.580693 0.317491
0.282468 0.483318 -0.0702337 0.0547048 0.947995 3.23791 -0.0325406 0.669508 0.101998
0.736903 0.861938 0.154677 0.500661 1.91834 0.904514 0.0406612 0.360011 0.538006
0.379489 0.441402 -0.0909329 0.357557 0.963079 1.74105 -0.161651 0.702337 0.171732
0.584394 0.707169 0.232186 0.629439 2.05196 1.86019 0.662616 0.554779 0.770544
0.579225 0.22958 0.542793 0.342537 3.78095 2.67407 0.59925 0.866083 0.60722
0.571584 0.468226 -0.157407 0.0645137 2.32295 2.38697 -0.0256607 0.65607 0.569567
0.201278 0.258968 0.926507 0.119096 3.60236 2.85848 -0.0209374 0.302301 0.855494
0.558496 0.83659 0.82711 0.529238 3.6636 3.19493 0.0208378 0.544883 0.345465
0.964935 0.243509 -0.110839 0.831226 1.10768 1.73044 0.845745 0.855553 0.733552
0.86186 0.304446 0.407977 0.889771 3.85183 1.28009 0.588937 0.766798 0.726279
0.937009 0.320018 0.642446 0.465522 1.65556 3.04248 0.497859 0.678496 0.670873
0.227018 0.4299 0.593616 0.142673 1.17546 2.77535 -0.0417738 0.803026 0.335251
0.508448 0.293334 -0.0576657 0.256454 1.83079 3.10939 0.362752 0.33509 1.09611
0.358073 0.316526 -0.0221537 0.791411 3.92042 0.877374 0.90768 0.469874 3.41465
0.834166 0.285326 0.299169 0.145078 2.77599 3.84631 0.801444 0.23892 0.970033
0.846964 0.714618 0.0575104 0.573617 1.56316 2.39597 0.0769479 0.323431 0.64165
0.295355 0.84516 0.3935 0.675499 2.95028 3.33144 0.00870333 0.981666 0.229094
0.341155 0.554036 0.540334 0.797106 2.32167 2.3703 0.198675 0.176499 0.616516
0.85446 0.255298 0.431392 0.200202 3.1354 3.48985 0.950536 0.440497 0.808247
0.591575 0.547528 0.535715 0.683416 2.10725 1.20163 -0.067599 0.295286 0.359867
0.341248 0.971978 -0.0276242 0.0804365 1.13609 1.15011 -0.0616661 0.564945 0.145004
0.659681 0.498659 0.188606 0.940015 3.86933 3.37488 -0.0404691 0.548726 0.480762
0.918912 0.605821 -0.0715129 0.702542 2.86304 3.23278 0.665842 0.202127 0.953483
0.240271 0.849078 0.388163 0.432988 1.12237 3.97064 0.394216 0.532126 0.228036
0.457025 0.587983 0.976655 0.316116 2.37939 3.03993 0.584386 0.322563 0.343325
0.957017 0.230068 -0.124113 0.947811 3.17023 3.56396 0.918091 0.633885 0.761647
0.810278 0.562622 0.739986 0.802352 0.941222 1.37227 0.178602 0.430708 0.458602
0.635215 0.666715 -0.146825 0.347729 3.31252 1.17691 -0.00289247 0.169048 0.926325
0.293621 0.750318 0.309158 0.188208 3.15354 1.59985 0.393773 0.245614 0.382806
0.564877 0.464521 0.70687 0.689504 2.97507 3.3022 0.482169 0.201849 0.304773
0.33416 0.57519 0.406502 0.880389 1.25558 1.25304 0.669699 0.596481 0.409959
0.49005 0.633206 -0.109213 0.682884 1.98306 1.77805 0.268671 0.17505 1.92445
0.799375 0.636911 0.717133 0.256552 3.5204 1.64058 -0.077608 0.704914 0.505405
0.299925 0.634844 0.446879 0.191832 0.960521 3.16714 0.533506 0.580667 0.120358
0.642822 0.225943 0.225532 0.470717 1.14795 2.6166 0.4826 0.489669 0.671388
0.923925 0.724621 0.693199 0.424449 1.83832 1.9148 0.902882 0.224246 0.736759
0.796198 0.89409 0.903726 0.262911 1.15293 2.08416 0.204554 0.840136 0.481203
0.801724 0.237019 0.320845 0.160348 1.97598 1.43151 -0.129863 0.558569 0.544363
0.493552 0.455379 0.223285 0.343456 2.69519 3.19732 0.153106 0.119282 0.275044
0.884861 0.675073 0.368605 0.911224 1.47565 3.17245 -0.0479297 0.724515 0.602141
0.629016 0.86393 0.699272 0.509686 1.16254 2.91414 0.742738 0.883932 0.464885
0.6679 0.388465 -0.103488 0.269507 1.4252 3.86745 -0.0787365 0.362817 0.538491
0.573113 0.645723 0.664977 0.354698 1.21765 3.50511 0.46938 0.455426 0.336145
0.578092 0.401351 -0.152832 0.998256 3.39617 1.12094 0.876283 0.120319 19.1435
0.541837 0.389826 0.580577 0.974512 1.45803 2.11953 0.0273415 0.784474 0.278175
0.420634 0.653791 0.967818 0.142317 1.52081 3.82635 0.411333 0.136356 1.07419
0.492513 0.812889 -0.0199059 0.0244729 2.32726 2.98882 0.537117 0.610394 0.770985
0.481166 0.740299 0.20154 0.838721 2.47142 3.52202 0.23988 0.879375 0.361896
0.700459 0.337604 0.166821 0.475413 2.05418 0.810681 0.699758 0.0831304 5.33709
0.961854 0.464216 0.513803 0.721603 3.09352 1.62943 0.295875 0.375428 0.681314
0.397408 0.91902 -0.0266025 0.817805 1.25001 1.50856 0.901444 0.46988 1.46969
0.242073 0.755091 0.545975 0.684271 3.70654 2.25245 0.417965 0.678957 0.0927928
0.751043 0.735078 0.451124 0.928541 1.95185 3.08528 0.624184 0.549719 0.640336
0.967658 0.415372 -0.00169363 0.192504 2.11703 1.48696 0.496711 0.781505 0.721543
0.74683 0.249693 -0.154359 0.365025 2.77342 3.38883 0.705605 0.730066 0.89219
0.749921 0.859466 0.645052 0.568264 3.63164 1.44938 0.674139 0.234711 0.661576
0.327978 0.565485 -0.0651583 0.420036 2.97475 2.1403 0.115991 0.596308 0.441195
0.899939 0.912517 -0.130158 0.253957 2.26557 3.99778 0.0238804 0.773693 0.672573
0.828723 0.601133 0.619726 0.528386 1.47878 3.18059 0.782322 0.359431 0.683156
0.426995 0.380447 0.590063 0.0559683 3.67559 3.95705 0.477905 0.0460868 0.657051
0.336153 0.434536 0.88347 0.189485 1.58428 1.37117 -0.067979 0.377937 0.702554
0.704265 0.58637 0.271192 0.877715 2.17946 1.29065 0.109435 0.228741 0.460323
0.212517 0.424334 0.726932 0.847568 2.609 1.75581 -0.101773 0.583121 0.408178
0.901686 0.791439 0.0855364 0.5225 1.97483 1.22389 0.176361 0.811958 0.684394
0.608465 0.6188 -0.136691 0.971448 2.3637 0.922583 -0.148481 0.770556 0.575644
0.868303 0.792172 0.971093 0.521037 3.20731 2.17715 0.63524 0.739761 0.621236
0.552335 0.776955 0.31867 0.191991 1.39095 2.54373 -0.158816 0.141094 0.730397
0.909821 0.284861 0.288323 0.31594 1.16398 1.70537 0.286241 0.188654 0.67344
0.928397 0.477405 -0.137667 0.0257979 3.19861 3.21395 -0.0313648 0.731591 0.695113
0.645896 0.318727 -0.0190918 0.274083 3.89172 2.2066 0.149441 0.998936 0.675518
0.219383 0.984136 -0.0442747 0.467096 3.4665 1.24133 0.625492 0.736151 0.591502
0.788622 0.40223 0.231664 0.0874533 1.12631 3.64711 0.900053 0.434081 0.881192
0.803467 0.451122 0.635673 0.108494 3.12623 3.73987 0.814528 0.391605 0.709964
0.98109 0.853963 0.902789 0.794113 1.26408 2.23799 0.806719 0.354587 0.690283
0.856056 0.774818 -0.163203 0.965805 0.931283 1.43455 0.954687 0.27143 1.23076
0.653331 0.402736 0.758921 0.256342 3.10681 3.57525 -0.0408066 0.781695 0.366944
0.749598 0.660888 -0.191255 0.370911 3.98395 3.10523 0.0681118 0.599708 0.712771
0.76468 0.390768 -0.159313 0.242894 2.46621 3.04872 0.937384 0.214865 2.2903
0.581349 0.714244 0.837036 0.465168 1.40552 3.1287 -0.0740216 0.223962 0.789708
0.846885 0.552017 0.320598 0.0439514 3.68967 1.69247 0.553188 0.921438 0.71197
0.210449 0.836404 0.33957 0.47116 2.17296 3.94855 0.742486 0.92728 0.105801
0.939569 0.322312 0.657589 0.847278 2.55537 2.6635 0.393868 0.107928 0.573349
0.499081 0.820949 0.585235 0.0923684 2.48841 3.35559 0.0293933 0.704738 0.277695
0.416895 0.670003 -0.0638542 0.753624 2.32584 2.57375 0.91024 0.232788 11.4616
0.252629 0.76761 0.391886 0.0597015 2.57333 3.11404 -0.0179032 0.723619 0.316841
0.765512 0.215185 -0.103484 0.324792 2.38719 2.6636 -0.00911977 0.58125 0.660292
0.945324 0.639756 0.988589 0.531909 2.44135 3.47341 0.922639 0.613746 0.679824
0.942577 0.921109 0.158457 0.906195 3.83485 2.91084 0.692491 0.421536 0.753822
0.792968 0.586038 0.0841125 0.63255 0.880971 1.90424 0.149921 0.197264 0.647098
0.38932 0.388885 0.439235 0.719982 3.06626 2.97837 0.388667 0.140489 0.221261
0.507697 0.430294 0.642388 0.697879 1.21651 1.9626 0.296659 0.628751 0.252381
0.921404 0.523022 0.923085 0.706764 3.95246 2.59551 -0.0232957 0.679486 0.606404
0.901473 0.967104 0.953175 0.943132 3.15064 3.12878 0.364859 0.55244 0.585912
0.378386 0.257279 0.355405 0.765634 3.90482 1.52635 0.594677 0.386299 1.01092
0.753696 0.847198 0.818868 0.579583 2.38573 1.89166 0.424122 0.393085 0.440784
0.68354 0.767762 0.787996 0.328627 2.03927 3.65947 0.230777 0.202566 0.424314
0.819171 0.291501 0.93601 0.86488 3.90571 2.39047 -0.0101151 0.0676126 0.934164
0.922125 0.37186 0.128414 0.550239 1.9271 2.41767 0.331943 0.819203 0.695622
0.889233 0.961358 0.978328 0.5566 1.0454 2.57046 0.553061 0.244492 0.518049
0.497117 0.746917 0.760583 0.123823 1.41379 3.07592 0.798609 0.399049 0.35894
0.569815 0.964041 0.88284 0.177136 2.55258 3.90842 0.321487 0.620937 0.308064
0.330758 0.677766 0.622613 0.330806 1.41882 2.91419 0.8955 0.628336 0.292575
0.781606 0.220729 0.954464 0.785643 1.64199 3.66687 0.907852 0.31015 0.584873
0.322039 0.958357 0.120435 0.741927 3.916 1.00275 0.790959 0.0558487 4.50338
0.353664 0.776111 0.360956 0.689571 2.15412 1.66904 0.524145 0.261471 0.518054
0.872361 0.32902 -0.118835 0.407219 0.897106 3.47247 0.21737 0.426881 0.71995
0.889639 0.401243 0.693013 0.933633 3.79683 1.19303 -0.149439 0.438876 0.547975
0.856533 0.639513 0.843751 0.742685 2.95925 1.98036 0.341446 0.619498 0.581801
0.346771 0.689026 0.150388 0.193812 1.75465 1.4011 0.77308 0.395139 1.38834
0.828301 0.881705 0.420975 0.623267 2.94538 1.49853 0.925033 0.346158 0.878405
0.307272 0.690224 -0.0862121 0.751601 0.959383 3.60632 -0.16043 0.639397 0.189808
0.278729 0.9582 0.678118 0.412777 2.06773 2.95308 0.846046 0.627848 0.0870286
0.493245 0.228996 -0.0951302 0.168936 3.03555 1.38713 0.240836 0.880908 0.790494
0.458877 0.42719 0.921847 0.491155 2.31168 0.987933 0.824877 0.278588 0.362715
0.569625 0.940524 -0.0424811 0.316952 3.32351 2.3129 0.880134 0.079871 7.85118
0.786974 0.294707 0.115634 0.438697 2.42705 2.17416 0.771532 0.835326 0.788471
0.795874 0.356039 0.153663 0.715152 2.4437 3.94887 0.154948 0.98894 0.624778
0.348534 0.986786 -0.104676 0.286357 3.8987 1.09737 0.16088 0.485308 0.599191
0.708843 0.397434 -0.0926481 0.0819568 3.6761 2.41879 -0.134844 0.315601 0.598392
0.659623 0.773971 0.734802 0.856263 1.36806 3.79534 0.432742 0.065533 0.712897
0.430224 0.384652 0.453869 0.267844 1.02054 3.44407 0.154342 0.993727 0.223136
0.409388 0.726463 -0.142903 0.909964 2.59122 1.69148 0.660217 0.376505 2.23943
0.537194 0.504306 0.723748 0.822112 3.20843 1.46233 0.50319 0.215102 0.294883
0.270722 0.55712 0.728141 0.32172 2.11544 3.11304 0.186185 0.634059 0.343234
0.503531 0.584384 0.212406 0.516711 3.11945 2.42448 0.86672 0.261596 2.44729
0.818259 0.48895 0.330541 0.282538 3.542 1.98826 0.997105 0.726237 0.814579
0.203405 0.507477 0.864293 0.885403 2.27206 3.57997 0.676335 0.403401 0.21064
0.61528 0.273956 0.182081 0.362475 1.99076 1.85099 0.386276 0.823327 0.641334
0.603682 0.82953 0.863761 0.823487 3.10528 3.60116 0.395172 0.487834 0.322011
0.818344 0.667757 0.646657 0.508781 3.97877 2.41108 0.912153 0.596499 0.725283
0.855005 0.916387 0.0176369 0.296022 1.51522 2.74356 0.716548 0.158944 1.2843
0.509366 0.522863 0.901553 0.972614 3.2461 1.71232 0.663044 0.357869 0.304942
0.709857 0.802548 0.993146 0.063292 1.17144 2.37182 0.230768 0.174623 0.5662
0.871776 0.651998 0.407502 0.180152 2.89455 1.33856 0.493158 0.225363 0.720974
0.489444 0.396405 -0.144591 0.614603 2.2087 2.14684 -0.0974532 0.516686 0.480305
0.791135 0.244173 0.578304 0.370921 0.928814 2.3573 0.117935 0.910402 0.52924
0.378296 0.20309 0.773588 0.164598 1.76176 2.6209 0.23635 0.643329 0.190802
0.814367 0.718005 0.670781 0.0754478 3.27767 1.3954 -0.110631 0.270186 0.385764
0.232454 0.353537 0.480533 0.336211 2.52855 2.46534 0.423381 0.614874 0.176814
0.768139 0.861056 0.462215 0.753977 0.854397 2.64982 0.775854 0.168935 0.935517
0.234116 0.397179 0.221178 0.387463 1.56381 2.53617 0.257021 0.451342 0.170638
0.201596 0.313859 0.946481 0.932857 3.40532 2.52216 0.236857 0.29685 0.682223
0.885242 0.619543 0.110156 0.110533 2.39365 1.15239 0.486719 0.393427 0.776236
0.808442 0.929204 0.499809 0.582138 3.28071 2.66525 0.923103 0.788474 0.714159
0.78085 0.38833 0.0551623 0.641061 2.70336 2.26769 0.912418 0.722728 0.87576
0.382486 0.731709 0.342553 0.680607 1.94611 2.84166 0.240782 0.432831 0.166116
0.783088 0.913487 -0.176118 0.547885 2.43595 3.41288 0.366605 0.486729 0.801451
0.260477 0.815463 0.676303 0.370436 3.81207 3.02677 0.363395 0.448692 0.337076
0.806127 0.941102 0.363395 0.778843 0.801171 1.39651 -0.0932818 0.0456475 0.778847
0.552222 0.262111 0.447843 0.284226 3.44262 1.13724 0.396082 0.685769 0.613785
0.863543 0.800978 0.0691871 0.186265 3.66123 2.9045 0.667261 0.651816 0.767482
0.646985 0.202638 -0.0277418 0.0906664 0.872709 2.17207 0.649747 0.984483 0.716883
0.827148 0.53455 0.884583 0.679395 0.95743 3.53092 -0.00687715 0.812967 0.492599
0.477325 0.880548 0.206636 0.0394693 3.60871 1.32153 0.204438 0.6519 0.428466
0.670803 0.231072 -0.128919 0.508584 2.05432 2.12903 0.0421181 0.421715 0.703311
0.969521 0.709985 0.256365 0.0511111 1.0694 1.28482 0.508895 0.180326 0.73652
0.273923 0.261752 0.28433 0.687069 1.48557 2.96297 0.595189 0.106738 5.22422
0.889318 0.575825 0.661937 0.820341 3.85041 0.821492 0.071154 0.529692 0.6081
0.824223 0.336537 0.904364 0.879893 3.32419 1.1334 0.502001 0.372386 0.553862
0.67861 0.481847 0.11975 0.238362 1.89173 2.48053 -0.0101378 0.886558 0.519814
0.948176 0.611189 -0.175826 0.208514 2.87024 2.38769 0.834348 0.296195 0.88432
0.752405 0.782851 0.240679 0.461815 1.56265 2.09669 0.457455 0.540107 0.653163
0.902553 0.360199 0.273638 0.0364994 3.09782 2.34801 0.67904 0.128289 0.975412
0.953456 0.575638 0.192769 0.650403 3.8427 2.56822 0.89192 0.231555 0.829803
0.284258 0.350909 0.471442 0.157823 3.41569 2.24423 -0.17883 0.68008 0.217569
0.256688 0.347634 0.134028 0.900326 0.923278 3.70107 0.885683 0.630302 0.905767
0.717865 0.271076 0.107492 0.245227 1.98462 2.77905 0.944389 0.0850167 16.0963
0.786169 0.47224 0.442027 0.130357 2.11016 1.14333 0.0348028 0.750749 0.568115
0.816246 0.674905 0.418738 0.162717 3.49699 1.33242 0.63406 0.135827 0.945074
0.964452 0.454224 0.923251 0.694783 1.08422 1.53371 -0.129733 0.854973 0.652234
0.982705 0.708357 0.830162 0.427069 2.08947 2.51262 0.677288 0.0850791 0.662769
0.711587 0.867751 0.127709 0.996144 2.80651 3.15862 0.386268 0.144014 1.07356
0.84836 0.657568 0.511073 0.78445 3.09857 2.02517 0.756889 0.0791526 1.13213
0.351904 0.821924 0.379626 0.933548 3.65134 3.52832 0.81834 0.724369 0.520072
0.385758 0.346315 0.187671 0.320643 3.16731 3.15713 0.709178 0.0875437 22.6161
0.767223 0.545871 0.135981 0.499787 2.34826 3.69359 0.642447 0.630486 0.759391
0.843408 0.812188 -0.128011 0.348162 3.87115 2.40759 0.41549 0.331659 0.889845
