Q,Q0,dL,dH-dL,a,b,dmin,dmax-dmin,Objective
0.707385,0.376856,0.367254,0.336762,2.94498,1.74381,0.121379,0.143959,0.364027
0.781096,0.946233,0.984563,0.554478,3.96348,0.937244,-0.0728745,0.0415662,1.55266
0.927359,0.724075,-0.0316131,0.899318,1.39168,2.62227,-0.00909841,0.94049,0.673086
0.282772,0.470488,0.763749,0.142545,2.64703,1.81753,-0.053664,0.818236,0.266691
0.356732,0.359537,0.697738,0.744386,3.52327,3.12001,0.830816,0.22221,0.754225
0.536642,0.866657,0.698359,0.487726,3.01279,1.26617,0.546106,0.144883,0.269887
0.402857,0.615589,0.881656,0.845201,3.70853,1.26945,-0.196564,0.328925,0.850608
0.457923,0.251723,0.330355,0.956278,3.66893,3.67642,0.351262,0.57893,0.478412
0.939129,0.902426,0.200153,0.692447,3.43631,1.18744,0.336005,0.806755,0.704551
0.496412,0.985899,0.801341,0.662851,3.77126,2.49826,0.5391,0.0241167,1.62276
0.963284,0.352369,0.604957,0.73736,3.16911,3.60108,0.0214204,0.246901,0.618104
0.852153,0.951187,0.86791,0.736293,2.13423,1.5245,0.813216,0.223589,0.619238
0.225979,0.344191,0.184004,0.156549,2.62207,3.7935,-0.102001,0.394269,0.224514
0.261856,0.549859,-0.124116,0.349164,3.74828,3.13234,0.599498,0.852511,0.801906
0.71297,0.80082,0.387732,0.307744,3.14451,2.33589,0.697508,0.0479207,4.55427
0.484357,0.615402,0.43002,0.470318,1.25261,2.37958,0.888768,0.365349,0.972956
0.316074,0.736963,0.0628253,0.283398,2.87142,1.75386,-0.128953,0.519214,0.106888
0.362819,0.200773,-0.0658055,0.394228,2.21746,3.42948,-0.102169,0.929268,0.296685
0.315136,0.686822,0.0870682,0.898934,1.68062,3.40205,0.767478,0.847638,0.52506
0.746504,0.493598,-0.000333132,0.695494,3.88804,2.35501,-0.0230707,0.14104,0.609531
0.390039,0.403399,-0.0583595,0.679134,3.21787,1.26251,0.255883,0.905312,0.722327
0.750135,0.818373,0.737236,0.824829,0.804251,2.59972,0.0369954,0.393465,0.367493
0.226041,0.751139,-0.000532497,0.581385,0.87457,2.40749,-0.0962202,0.756832,0.255488
0.41666,0.206433,0.203685,0.333074,3.28943,2.00743,0.128708,0.193049,0.322852
0.293511,0.660015,0.842172,0.330166,2.297,1.90351,0.36432,0.725366,0.223892
0.497684,0.270995,0.526106,0.938768,3.58987,1.38617,0.688963,0.352874,0.857426
0.403536,0.583555,0.926924,0.238077,1.37033,2.49636,-0.0115106,0.240515,1.02668
0.929083,0.286205,0.07522,0.050247,1.23353,2.94385,0.212238,0.289601,0.703621
0.370201,0.643516,0.8047,0.248515,2.9203,1.99715,0.822381,0.34341,0.313683
0.524464,0.306771,0.707337,0.376712,3.03815,1.49037,-0.118422,0.692047,0.287471
0.800965,0.304401,0.3866,0.483672,3.8721,2.49965,0.896214,0.550075,0.830106
0.397191,0.774454,-0.0583396,0.481086,3.31959,0.959087,0.757858,0.840048,1.12804
0.746628,0.576684,0.991953,0.332704,1.93014,0.953369,0.19276,0.131721,0.609307
0.295796,0.482507,0.375837,0.703019,3.05852,1.56032,0.856253,0.503903,1.09843
0.631296,0.8681,0.0984886,0.345178,1.9246,2.18834,0.114937,0.763768,0.48357
0.558543,0.940774,0.489938,0.712945,3.49517,2.61869,0.151019,0.862097,0.340431
0.619351,0.594785,0.794036,0.389531,2.97205,3.17025,0.858319,0.783981,0.550361
0.908383,0.680185,0.755104,0.796472,3.80504,1.95531,0.919139,0.754627,0.705343
0.570406,0.360021,0.392402,0.417693,3.53647,2.79431,0.1566,0.941966,0.466004
0.621281,0.689049,0.209171,0.0908356,3.8924,2.3239,0.0204428,0.611301,0.474744
0.447348,0.348231,0.611164,0.967926,1.87692,1.8758,0.187236,0.988943,0.248211
0.663917,0.545601,-0.163137,0.628973,2.54493,2.06075,0.265518,0.967906,0.701762
0.867801,0.353993,0.425055,0.500195,3.27562,2.55556,0.474686,0.958763,0.681713
0.952872,0.307714,-0.145107,0.682956,3.49901,2.80167,0.975524,0.646572,0.774585
0.201177,0.291928,-0.131049,0.285222,2.40885,1.16614,0.119552,0.528808,0.71675
0.757687,0.926476,-0.0631081,0.498655,1.63677,1.14379,0.853465,0.777583,0.841463
0.266726,0.410927,0.105013,0.35199,3.31439,0.887576,0.0658872,0.989865,0.437543
0.579995,0.51377,0.825266,0.96556,1.52711,2.43203,0.365361,0.0677732,1.10868
0.716429,0.886071,-0.190155,0.302841,1.61901,0.986933,0.671233,0.624588,0.94046
0.613329,0.950094,0.540332,0.737155,2.71644,2.87831,0.966079,0.678227,0.675108
0.493964,0.575532,0.103936,0.0290967,2.73413,2.78747,-0.117762,0.0159333,1.76114
0.280119,0.539835,0.211994,0.718056,3.25416,0.948105,0.960393,0.640225,1.54609
0.571592,0.516392,0.938967,0.900604,1.28561,3.58742,-0.118245,0.0475692,1.93855
0.55016,0.982118,-0.102432,0.090238,3.30958,0.818953,-0.136886,0.188822,0.443094
0.774728,0.464016,0.389124,0.147658,1.52005,1.83217,0.695638,0.133484,1.1303
0.441151,0.465489,0.206627,0.763127,2.69941,1.45795,0.0809182,0.216936,0.247601
0.978981,0.317445,-0.0626632,0.390143,1.29932,3.22076,0.99843,0.76365,0.735877
0.468545,0.396249,0.449545,0.200013,2.50387,0.905773,-0.0121796,0.989342,0.359554
0.670335,0.870466,-0.0711132,0.496324,2.23988,2.13147,0.170584,0.0504388,3.30564
0.599426,0.261316,0.762565,0.411961,1.37338,1.78269,0.510306,0.995797,0.439311
0.723102,0.283555,0.261549,0.732504,3.06556,2.27822,0.685824,0.503921,0.847459
0.251791,0.887115,0.714962,0.257087,1.47878,1.9301,-0.141279,0.694733,0.621871
0.751178,0.883526,0.00116485,0.978466,3.65837,3.78434,0.964353,0.756231,0.878578
0.620568,0.951357,0.180285,0.421861,3.9561,1.89026,0.367219,0.487111,0.66711
0.49888,0.393806,0.381619,0.845968,2.97832,2.41888,-0.0866613,0.0436609,1.56978
0.420097,0.649887,0.350811,0.952666,2.80452,3.01843,-0.187697,0.174348,0.845654
0.744294,0.708324,0.821148,0.938498,2.93259,1.9113,0.488756,0.309719,0.440943
0.786319,0.974652,0.856314,0.894589,2.82899,3.1291,-0.164061,0.806829,0.440443
0.212854,0.953063,-0.0546872,0.575695,1.16367,2.90932,0.323075,0.359537,0.262384
0.869822,0.673435,0.875505,0.303248,2.02979,3.69164,0.329342,0.56187,0.558477
0.268686,0.939926,0.789167,0.821399,1.41296,1.30492,0.561253,0.838083,0.30566
0.564555,0.760469,0.710421,0.787826,2.32464,2.59227,0.00692703,0.479491,0.338573
0.478659,0.820492,0.662796,0.966018,3.31701,0.88445,-0.109747,0.434579,0.406391
0.548429,0.491378,0.702825,0.911194,1.8753,1.77591,-0.0620892,0.707916,0.274794
0.685729,0.881976,-0.0683648,0.037323,1.24449,2.08886,0.555232,0.322015,1.11027
0.739454,0.316227,0.612456,0.381309,1.8362,1.19848,0.717972,0.946566,0.663445
0.664441,0.513072,0.354661,0.0403505,1.24249,3.85291,0.693961,0.64479,0.646214
0.966733,0.579062,0.567197,0.160866,2.59206,3.36382,0.833701,0.658942,0.705576
0.689444,0.542199,0.349576,0.248412,1.49901,2.43413,0.928769,0.347155,1.05641
0.839777,0.886615,0.245246,0.945296,1.91622,3.11619,0.242029,0.309549,0.625033
0.894759,0.506341,-0.101961,0.291235,1.53137,1.5329,0.219625,0.87602,0.701251
0.333582,0.750286,-0.104223,0.532364,1.0256,1.83524,0.628963,0.0612838,5.0678
0.773363,0.809297,-0.0877769,0.225826,1.9696,2.03885,0.0754379,0.778286,0.635956
0.329035,0.43293,0.434656,0.458236,3.98949,3.05722,0.231743,0.262857,0.20122
0.905473,0.312954,0.0719632,0.0594009,3.9748,3.60325,0.627692,0.538976,0.76773
0.978653,0.501239,0.26391,0.85254,1.98,1.21198,0.99838,0.326,0.758366
0.753385,0.628978,0.596841,0.419157,1.00081,1.87874,0.55298,0.877563,0.561913
0.922415,0.776228,0.207906,0.271071,1.53632,2.57359,0.0736436,0.453858,0.651846
0.325751,0.656251,0.85177,0.0695812,3.95281,3.05706,0.910951,0.696273,0.274963
0.213694,0.837492,0.341124,0.725676,2.75081,3.30577,0.06529,0.135061,0.834674
0.892477,0.808513,0.735094,0.0352624,2.45881,3.02258,0.728211,0.953998,0.661387
0.651397,0.534224,0.641676,0.0304728,0.912771,3.23011,0.445108,0.39871,0.394542
0.40311,0.384868,0.156766,0.448134,0.946127,1.82075,0.0760994,0.350066,0.173661
0.676837,0.986622,-0.143727,0.601712,3.95932,1.60638,-0.0283787,0.195506,0.756308
0.349503,0.871671,-0.0663933,0.534751,3.87945,3.02935,0.889988,0.0129002,2.85049
0.756991,0.973012,0.493716,0.812299,3.61908,0.973104,0.186264,0.357977,0.497266
0.810459,0.625658,0.834123,0.461364,2.19651,1.03189,-0.0742154,0.627334,0.47638
0.623048,0.384153,0.977089,0.590814,1.92831,3.68785,0.583415,0.121673,0.555035
0.640948,0.339235,-0.0827247,0.033022,1.54242,2.69041,0.271439,0.709726,0.673257
0.738854,0.595641,0.259115,0.986275,2.69684,1.12665,0.864816,0.988104,0.789165
0.278918,0.727851,0.0958029,0.982654,2.05235,2.64151,0.68122,0.6242,0.602843
0.725822,0.947714,0.483881,0.29982,1.0019,3.20073,0.754548,0.0466752,3.10792
0.64608,0.821172,0.503518,0.524096,2.56342,1.91918,0.267379,0.886221,0.462527
0.430335,0.600828,0.00696318,0.81778,1.46192,3.53315,0.827856,0.610878,1.06073
0.204853,0.603076,0.443648,0.815352,1.80411,1.51858,0.613,0.314784,0.372101
0.44349,0.811976,0.475742,0.708065,0.858374,1.24342,0.949853,0.677076,0.490932
0.79418,0.316225,0.684863,0.865492,3.03907,3.06713,0.198924,0.458074,0.493261
0.907116,0.537602,0.169418,0.540417,3.18696,0.855565,-0.0878387,0.249862,0.625675
0.662783,0.622077,0.624221,0.89725,0.971613,1.35218,0.520433,0.16812,0.38027
0.508618,0.493058,-0.0113499,0.674757,2.65489,2.25488,0.315245,0.927198,0.616571
0.436733,0.724435,0.286793,0.411454,3.86464,3.27201,0.523673,0.386974,0.680213
0.508552,0.645555,-0.0960952,0.0931533,2.52192,0.872716,0.397063,0.072124,35.0496
0.376216,0.454684,0.9123,0.807208,1.20644,3.48511,0.844216,0.111953,0.248752
0.235557,0.687673,0.579411,0.287812,3.58887,1.39158,-0.162687,0.413513,0.619653
0.927366,0.349594,-0.0883635,0.636981,1.79143,2.40416,0.67239,0.0110759,14.0168
0.743414,0.604869,-0.173083,0.579724,3.76261,3.55013,0.757041,0.93155,0.843526
0.69487,0.239493,0.923553,0.160204,2.34472,3.09512,0.527839,0.106554,0.482045
0.54909,0.371186,0.868453,0.931433,3.12984,2.21839,0.743535,0.12001,0.298146
0.659586,0.39956,0.348505,0.407972,3.01666,1.68837,0.262303,0.763535,0.58499
0.485942,0.220934,0.892111,0.492012,3.46387,3.89876,0.806548,0.0197524,0.937003
0.35458,0.981981,0.244333,0.220746,1.80255,1.46872,0.166183,0.0369153,0.759731
0.752396,0.541911,0.734587,0.107839,2.98117,2.28734,0.835363,0.997109,0.64575
0.887009,0.816272,-0.192613,0.0843565,1.76315,3.93464,0.460633,0.727384,0.730666
0.515757,0.390748,-0.183046,0.363765,1.22033,2.21255,0.607032,0.542355,1.17125
0.698979,0.740634,0.500315,0.16464,1.66182,1.73007,0.230044,0.0191239,1.3673
0.668511,0.494293,0.985397,0.128322,2.773,1.19615,0.233867,0.777418,0.411207
0.782308,0.694138,-0.104361,0.394615,1.70819,2.71224,-0.0580418,0.812256,0.607967
0.450702,0.398371,-0.134205,0.460308,0.925925,2.90326,0.843525,0.74206,1.04465
0.84724,0.785308,0.375229,0.0380024,0.861571,3.3658,-0.00164655,0.45872,0.533168
0.890125,0.962275,-0.0259224,0.688788,2.25116,3.92242,0.898418,0.21003,1.12467
0.98822,0.420945,0.998286,0.105864,2.40054,3.96179,0.943814,0.732795,0.699332
0.597259,0.954914,0.388081,0.726568,3.50777,3.30663,0.589608,0.70942,0.562937
0.522535,0.623779,0.305507,0.479797,2.99112,3.69478,0.624977,0.515582,0.694904
0.818399,0.591386,0.14735,0.249651,3.38962,3.14507,0.623284,0.107819,1.56261
0.721041,0.648959,0.794201,0.33345,3.71174,2.09553,0.111076,0.872143,0.472809
0.94055,0.553694,0.182167,0.168232,3.36478,1.21881,0.341061,0.724632,0.711961
0.53005,0.336463,-0.168343,0.328422,1.76059,1.64747,0.463505,0.377872,1.46007
0.869735,0.359316,-0.148901,0.620734,2.62895,1.95248,0.971489,0.953833,0.807575
0.83251,0.585662,0.633509,0.314381,2.54093,1.26949,0.711125,0.451213,0.692439
0.908055,0.800879,-0.183072,0.985857,3.94574,3.30966,-0.196658,0.862949,0.670221
0.712888,0.76382,0.762848,0.794697,3.4782,3.33288,0.718694,0.0863046,0.483247
0.967084,0.418328,-0.162091,0.937055,2.85024,0.84071,0.462154,0.708871,0.738714
0.367734,0.891393,0.065567,0.580746,3.98042,1.20425,0.456573,0.12301,7.36501
0.211161,0.705469,0.727079,0.325859,0.881071,3.53425,0.198427,0.980888,0.433017
0.223924,0.882155,0.322584,0.842046,3.50954,1.61197,-0.0670605,0.732149,0.308965
0.800786,0.300058,-0.188962,0.493918,2.53185,1.47143,0.151545,0.0622576,2.13526
0.260082,0.802191,0.669381,0.27075,1.23524,2.15433,0.988025,0.115533,3.00549
0.68234,0.319443,0.612595,0.224312,2.61439,0.814877,0.391305,0.1596,0.39215
0.444992,0.208022,0.90234,0.985258,2.28657,1.03752,0.0552687,0.869169,0.237886
0.375305,0.988536,-0.165147,0.654085,3.43187,0.918379,-0.0753637,0.403281,0.401209
0.603381,0.763572,0.355723,0.671222,2.50116,2.06211,0.687508,0.496251,0.734721
0.419492,0.656869,0.803042,0.124658,2.24082,2.8919,0.108907,0.565216,0.384294
0.631613,0.552044,0.805226,0.222985,3.90567,0.881232,0.553619,0.994274,0.581805
0.323299,0.740131,0.136177,0.824323,2.77947,0.873891,0.717775,0.894336,0.769814
0.376685,0.861794,0.0068257,0.408018,3.6879,3.04464,0.42946,0.802504,0.498746
0.317748,0.837711,0.354773,0.696539,2.23125,2.67208,0.649237,0.92026,0.195254
0.92492,0.766314,-0.164197,0.251356,3.46883,2.54717,-0.0365916,0.769653,0.695634
0.652398,0.558765,0.442992,0.221868,1.47686,3.18576,0.0228327,0.977836,0.415555
0.759564,0.85262,0.36888,0.665214,3.01341,1.25721,0.263083,0.339149,0.576108
0.746362,0.761183,0.7343,0.170418,2.90256,1.35927,-0.139119,0.7746,0.441893
0.901555,0.266206,0.777343,0.252413,3.51505,2.31375,-0.0778876,0.221392,0.452329
0.615663,0.864657,0.988946,0.645903,1.41694,2.52145,0.573299,0.161601,0.492886
0.441664,0.295111,0.48205,0.863518,3.69124,2.54704,0.518349,0.664798,0.512742
0.298677,0.387854,0.0658526,0.563091,2.91576,3.69431,0.707255,0.767702,0.821894
0.838182,0.266497,0.932761,0.192208,2.11835,2.87194,-0.189375,0.0564912,1.12783
0.850159,0.459673,0.361655,0.925142,1.90294,3.76269,0.114683,0.587917,0.595382
0.351321,0.236149,0.222623,0.228294,1.6517,3.2932,0.744327,0.600327,0.82948
0.363381,0.79562,0.226364,0.200223,1.49243,1.06433,-0.106729,0.318274,0.349221
0.867937,0.575412,0.214346,0.224518,3.27465,2.09705,0.342135,0.282063,0.72393
0.372305,0.277555,0.667305,0.985229,3.39382,2.48746,0.584494,0.925423,0.373584
0.405085,0.353759,0.0619169,0.702543,3.29759,0.884757,0.520709,0.154678,6.12777
0.317555,0.507967,0.465058,0.22639,2.25746,3.73928,0.735037,0.676688,0.384598
0.824824,0.652198,0.3842,0.967217,2.17659,2.29542,0.510892,0.0924912,0.845074
0.971468,0.977186,-0.0181512,0.171191,1.71412,1.59392,0.592964,0.812885,0.716671
0.327688,0.859614,0.161587,0.237518,1.18787,3.91334,0.693883,0.806342,0.329182
0.398228,0.43348,-0.043177,0.0462285,1.14539,2.36777,-0.0631929,0.649254,0.231268
0.355962,0.830474,0.872636,0.833093,2.64542,0.932525,0.933325,0.0270265,2.87652
0.285966,0.787581,0.412216,0.983519,2.39516,3.78709,0.811434,0.893187,0.235823
0.598886,0.468451,-0.184611,0.0460735,2.92588,3.04015,0.156109,0.629775,0.722708
0.865987,0.527998,0.0183379,0.0810364,1.50606,2.07252,0.68414,0.113206,1.53242
0.680014,0.657617,0.462073,0.125009,3.92631,2.09543,0.922052,0.830518,0.769635
0.770799,0.400188,0.673661,0.0647968,2.4188,1.81669,0.895153,0.479149,0.730738
0.90276,0.81676,0.0635146,0.654737,2.04804,3.28942,0.622862,0.76537,0.719696
0.860492,0.611414,0.510383,0.848768,3.93077,3.8606,0.716224,0.940835,0.687096
0.633321,0.719552,0.147456,0.862253,3.51334,1.22675,0.117391,0.721604,0.589055
0.260581,0.654498,-0.108616,0.245728,1.75005,2.85627,0.894456,0.616537,1.26429
0.218512,0.358316,0.432135,0.987436,2.89466,2.04287,0.275063,0.164556,0.220699
0.26629,0.347743,0.961358,0.633246,2.21807,3.53179,0.868175,0.253881,0.0883995
0.444023,0.356903,0.214957,0.737887,3.98389,1.33599,0.197081,0.243598,0.539128
0.385108,0.358786,0.288062,0.0662425,2.9174,1.45836,-0.00304112,0.704016,0.264071
0.978793,0.92753,0.797063,0.0427846,2.62301,0.877614,0.052504,0.0870805,0.52501
0.887304,0.438674,0.583887,0.349512,2.31,3.34366,0.947124,0.407048,0.748233
0.740211,0.907336,0.672019,0.165218,1.85613,3.82516,0.425296,0.867824,0.507878
0.843235,0.605994,0.0406998,0.177527,3.09186,1.61816,0.374681,0.0222868,7.34467
0.650607,0.427452,0.723647,0.67328,2.20267,0.882218,0.568004,0.754656,0.56941
0.338517,0.467877,0.653513,0.610252,3.8093,0.831443,-0.149558,0.898382,0.210868
0.617576,0.367174,0.433324,0.85391,1.56335,2.41265,0.910257,0.651449,0.760579
0.219704,0.371776,-0.0759761,0.444057,0.95404,2.12473,0.073193,0.170849,0.607418
0.554608,0.37454,-0.115191,0.790779,1.86649,3.25913,-0.116799,0.572912,0.454718
0.536998,0.350036,0.469678,0.910424,2.35067,1.01695,0.684025,0.829741,0.702557
0.850352,0.468298,0.38064,0.0963077,1.64829,1.89302,0.0158133,0.305199,0.527076
0.521731,0.93137,0.852754,0.579117,2.59071,3.91559,0.600161,0.846305,0.301734
0.697468,0.895003,-0.0503551,0.988805,3.28787,1.76645,-0.121392,0.207583,0.508948
0.550069,0.391849,-0.0774147,0.165329,2.44151,1.64989,0.783748,0.96413,0.961498
0.585407,0.497471,0.278152,0.951155,2.02506,1.23768,0.399333,0.431704,0.647111
0.589364,0.221533,-0.000993619,0.577012,2.84262,1.87696,0.0213028,0.941629,0.598979
0.775427,0.497339,0.733192,0.599877,1.67469,1.51944,0.230259,0.416366,0.448938
0.608698,0.776086,0.67264,0.499588,2.99978,2.79552,-0.138993,0.129072,0.998704
0.383257,0.746203,-0.0448209,0.494795,1.26566,2.4024,0.802042,0.299827,3.0754
0.477047,0.487318,0.117687,0.419947,3.38066,2.71988,0.846044,0.263669,3.14788
0.479643,0.634927,0.903132,0.692935,3.98998,1.03368,0.795685,0.024755,0.938218
0.469834,0.430129,0.869514,0.477073,3.61491,1.78002,0.0901602,0.261966,0.682324
0.619784,0.333133,0.170406,0.773247,3.13342,1.213,0.544179,0.240867,1.35208
0.687894,0.601662,0.595393,0.780085,1.33647,3.67121,0.488143,0.848432,0.499153
0.671223,0.236453,-0.0836938,0.125752,1.68735,0.86659,-0.153077,0.740192,0.612088
0.729753,0.967293,0.0474782,0.134033,3.56679,3.67223,0.223674,0.620677,0.636566
0.323354,0.307068,0.74976,0.158048,1.57664,1.56158,0.565099,0.892014,0.191964
0.766363,0.822364,0.250353,0.733637,2.62453,2.93228,0.606169,0.686951,0.695724
0.461472,0.845149,-0.0445729,0.606863,3.95565,3.02422,-0.153023,0.963026,0.321134
0.8627,0.933774,0.20297,0.100358,0.980853,3.61734,0.150576,0.155042,0.593973
0.311856,0.771856,0.411916,0.321265,3.72942,2.93327,-0.0513308,0.820308,0.217159
0.635832,0.893782,0.890005,0.796929,0.871949,3.56064,-0.0601955,0.173986,0.888124
0.66784,0.69307,-0.0811222,0.602579,2.88885,1.8117,0.426734,0.226479,1.46082
0.362915,0.894984,0.553616,0.976872,2.44983,3.12734,0.8663,0.306457,0.709271
0.683424,0.229011,0.674446,0.602483,2.76855,2.48857,0.556715,0.198791,0.474808
0.598098,0.897363,0.710845,0.597496,1.5,0.887203,0.367016,0.15743,0.397017
0.484037,0.890001,-0.0278334,0.262083,1.37211,3.51549,0.0120441,0.766731,0.313682
0.602645,0.977956,0.0340541,0.437785,3.99281,3.23312,-0.186297,0.465158,0.373739
0.267273,0.397474,0.200916,0.426502,2.08135,2.48205,0.108275,0.017886,1.25303
0.368543,0.677668,0.12691,0.682488,2.3213,2.90824,-0.135162,0.302459,0.309342
0.933891,0.550081,0.278813,0.742022,2.81147,0.851366,0.175544,0.613668,0.691358
0.812328,0.949688,-0.0727471,0.927671,2.66551,1.843,0.938908,0.064159,19.0979
0.231378,0.778531,0.41524,0.374349,2.38457,2.29017,0.86829,0.470789,0.553594
0.424112,0.873399,0.0355207,0.380936,3.4606,3.99089,0.586185,0.454986,0.998621
0.235699,0.599435,-0.0198205,0.707865,0.854107,2.63839,-0.182398,0.279474,0.359197
0.206536,0.527383,-0.0841907,0.0331073,2.49102,1.07237,0.405707,0.341355,1.55246
0.717036,0.549609,0.848916,0.175847,1.43959,1.68033,0.161007,0.042051,1.42094
0.626024,0.373981,-0.0760429,0.454122,0.853501,2.8826,0.0425709,0.806579,0.506403
0.274993,0.463165,-0.170207,0.947988,1.78133,1.91102,0.971126,0.0948271,5.03526
0.667367,0.642123,0.360356,0.700164,2.23159,1.49036,0.555666,0.438331,0.700987
0.490261,0.584632,0.616889,0.977369,3.42209,2.26881,-0.186606,0.567736,0.333644
0.855509,0.324626,0.797726,0.278813,2.37826,1.79429,0.339034,0.11102,0.383613
0.569485,0.733625,0.182334,0.366863,1.55981,2.50566,-0.138125,0.650851,0.3145
0.279263,0.854155,0.459791,0.321591,0.969524,1.22728,-0.169929,0.63345,0.509277
0.532603,0.684016,-0.085742,0.612851,1.2395,3.26194,0.384919,0.577169,0.691803
0.802406,0.529093,-0.198734,0.323808,1.56638,3.66792,0.689363,0.165031,1.94164
0.345164,0.54236,0.133581,0.0607345,1.10932,3.46428,0.590498,0.549155,0.596891
0.793585,0.654263,0.39382,0.320546,2.93088,1.58977,0.375086,0.283828,0.640424
0.836402,0.424267,0.338828,0.702003,1.83559,1.18413,0.892778,0.884297,0.752502
0.272164,0.482748,0.864989,0.1869,2.02284,0.989188,0.48474,0.824784,0.0756575
0.33123,0.954607,0.486079,0.655289,3.50196,2.93504,0.796769,0.382883,0.563766
0.572443,0.587823,0.867061,0.736669,2.19491,2.51374,0.863763,0.533063,0.468695
0.341782,0.340759,0.779636,0.991562,0.929826,2.41818,0.0655711,0.463173,0.51558
0.420722,0.921844,0.198066,0.181225,3.85384,1.20652,0.515358,0.917986,0.561166
0.541456,0.520438,0.468861,0.330173,2.60866,3.23332,0.491125,0.047851,0.642631
0.215928,0.475175,-0.111241,0.598739,1.73898,3.79743,0.532101,0.658187,0.667958
0.549717,0.83265,0.66546,0.364385,3.7276,1.21072,0.117135,0.163191,0.6634
0.70109,0.23822,0.924748,0.842073,3.64575,2.30582,0.445304,0.265109,0.360275
0.854166,0.911111,0.238161,0.120104,1.64957,2.05044,0.538746,0.528466,0.700512
0.622941,0.237407,0.217968,0.603981,1.3409,1.65727,0.789945,0.116269,4.6567
0.419132,0.957739,0.92745,0.88672,3.0932,3.85408,0.0792836,0.375317,0.72802
0.954327,0.235816,0.344666,0.638508,1.8206,2.52653,0.194035,0.248969,0.66672
0.29807,0.220892,0.314733,0.43984,2.02081,0.835199,-0.148571,0.479937,0.128604
0.32741,0.317924,0.673824,0.827047,3.36435,0.995744,0.0646696,0.397222,0.369433
0.626325,0.953759,-0.114694,0.762186,3.88555,1.90163,0.8428,0.0313947,3.88398
0.548416,0.478552,0.430034,0.274904,3.73526,2.79855,0.70217,0.697217,0.687046
0.742453,0.704105,0.864356,0.265825,3.52033,1.85089,0.931245,0.435817,0.664431
0.850947,0.330772,0.838091,0.614158,2.43902,3.44763,0.874964,0.714803,0.659277
0.447575,0.669313,-0.0979032,0.421404,0.891746,0.94517,0.817878,0.17226,17.7343
0.225338,0.746408,0.815905,0.612579,0.928954,1.8696,-0.0839852,0.176479,1.30127
0.63566,0.694165,0.242369,0.836801,3.94957,2.96319,0.227699,0.22959,0.539575
0.876045,0.730999,-0.0667034,0.364074,3.07181,2.69952,0.385693,0.963958,0.712415
0.446815,0.964273,0.453209,0.937299,1.44258,2.85903,0.481733,0.544704,0.242249
0.234112,0.598636,0.910362,0.914428,1.91068,2.08705,0.473438,0.858525,0.210895
0.771581,0.833111,0.844921,0.442322,3.63666,2.73106,0.242476,0.984569,0.523784
0.822127,0.783992,0.0719153,0.987626,2.07508,2.98186,0.699478,0.80244,0.735945
0.515369,0.907018,0.957378,0.442093,3.67035,3.70268,0.0431343,0.639905,0.378962
0.622588,0.534195,0.130126,0.860254,1.34526,2.56264,0.543079,0.213684,1.28031
0.403713,0.616726,0.427126,0.0756061,3.74101,3.61901,0.508425,0.709301,0.378869
0.259578,0.207431,0.920028,0.733834,3.35267,1.91164,0.147077,0.81277,0.147675
0.750476,0.370408,0.229254,0.684024,3.02648,1.06793,0.344596,0.277343,0.76937
0.378256,0.672546,0.441239,0.753625,3.47545,3.21851,0.187889,0.806899,0.186294
0.286302,0.49048,0.275852,0.115285,1.63951,1.21697,-0.0504118,0.724847,0.0625876
0.704592,0.473369,0.33602,0.65042,3.57373,1.65573,-0.108702,0.580319,0.480269
0.807451,0.749861,0.17343,0.409146,1.92241,0.887547,0.500551,0.261161,0.865651
0.96215,0.952872,0.66614,0.988829,2.49998,1.48429,0.741536,0.755245,0.698387
0.37218,0.31362,0.442973,0.218346,1.91543,2.60705,0.0619763,0.0958933,1.01469
0.982453,0.465342,0.307124,0.070603,1.48175,3.20413,0.089941,0.733579,0.691989
0.922966,0.357811,-0.113494,0.065831,3.09827,0.993579,-0.00359061,0.285571,0.729287
0.391581,0.353495,0.968439,0.771997,1.32831,3.897,0.226799,0.173051,1.11393
0.545488,0.892395,0.0866154,0.331529,3.77492,2.3624,-0.137003,0.509175,0.333454
0.505144,0.888364,0.512328,0.260268,3.38002,2.86658,0.498693,0.463419,0.376501
0.455586,0.315823,0.647588,0.837402,2.42873,3.20392,0.61807,0.354515,0.36913
0.603311,0.695299,0.623207,0.826139,1.5406,1.29231,0.0804813,0.430878,0.29007
0.314349,0.463698,0.500824,0.240104,2.98723,3.20378,0.903417,0.467554,0.843482
0.957409,0.436383,0.51545,0.255082,1.1419,3.9113,0.708207,0.643388,0.695826
0.737928,0.834938,0.577062,0.874472,1.74161,2.90596,0.793635,0.258918,0.741169
0.545183,0.598544,-0.107835,0.660325,3.16088,3.15808,-0.0525023,0.250537,0.550054
0.765012,0.693351,0.448226,0.0972651,1.04614,3.4793,0.246737,0.420003,0.498672
0.78128,0.971614,0.991026,0.182304,2.7391,1.79599,0.538817,0.198355,0.369978
0.48837,0.36338,0.788694,0.883206,3.19529,0.929698,-0.123795,0.394902,0.481272
0.59386,0.854271,-0.178103,0.268258,1.39608,1.84671,0.877255,0.828191,0.91504
0.937566,0.833564,-0.0584988,0.849141,3.99129,3.84528,0.290253,0.179812,0.795083
0.202509,0.409873,0.252097,0.909955,2.31424,0.948807,-0.0801489,0.143792,0.61796
